dataset,som_seed,regime,selector_seed,requested_k,selected_k,occupied_node_metaclusters,occupied_event_metaclusters,r_runtime_seconds,label_information_used_for_selection,evaluation_mode,n_total_events,n_evaluable_events,n_true_populations,n_predicted_clusters_all_events,n_predicted_clusters_evaluable,clusters_absent_from_evaluation,overclustering_ratio_evaluable,ari,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,hungarian_accuracy,matched_clusters,unmatched_evaluable_clusters,unmatched_evaluable_events,mean_population_effective_predicted_clusters,median_population_effective_predicted_clusters,mean_population_split_clusters_ge_1pct,mean_evaluable_cluster_purity,weighted_evaluable_cluster_purity,mean_cluster_effective_true_populations,mean_cluster_merge_populations_ge_1pct
Levine_32dim,3,official_fixed_ktrue,12345,14,14,14,14,1.09,False,multiclass_rectangular_hungarian,265627,104184,14,14,13,1,0.9285714285714286,0.6895207912676249,0.4454338734045241,0.5530148809577144,0.47065421410969627,0.671975205974383,0.7369365737541272,0.6552316875337626,0.7369365737541274,13,0,0,1.1467363043062249,1.0414351771290562,1.6428571428571428,0.7873903252048721,0.7474084312370421,1.535286236674281,2.230769230769231
Levine_32dim,3,official_fixed_k40,12345,40,40,40,40,4.36,False,multiclass_rectangular_hungarian,265627,104184,14,40,38,2,2.7142857142857144,0.7744684512603799,0.8091417302404832,0.7134367726669703,0.730788058006462,0.9675046267478372,0.7640904553482301,0.8425339635640692,0.7640904553482301,14,24,20570,1.8059470471042842,1.7232422906586253,4.0,0.841448663692062,0.9628541810642709,1.4928943492403808,2.3157894736842106
Levine_32dim,4,official_auto_max40,12345,40,7,7,7,4.89,False,multiclass_rectangular_hungarian,265627,104184,14,7,5,2,0.35714285714285715,0.6788364356894607,0.25799485309163356,0.35320729215618935,0.29058402921854737,0.5508417454978586,0.7046571450510635,0.6045669815298899,0.7046571450510635,5,0,0,1.0521748907177286,1.0063389980919122,1.2142857142857142,0.722385588656574,0.7046571450510635,1.9563800198232997,3.0
Levine_32dim,4,official_fixed_ktrue,12345,14,14,14,14,0.810000000000002,False,multiclass_rectangular_hungarian,265627,104184,14,14,11,3,0.7857142857142857,0.6765484444856441,0.44233627977085976,0.5639123112084236,0.4783402755807689,0.6130983804835844,0.7243242724410658,0.6488606780293728,0.7243242724410658,11,0,0,1.2280737950231282,1.0702685072652152,1.8571428571428572,0.7441197394901927,0.7483010826998387,1.8676256575293282,2.727272727272727
Levine_32dim,4,official_fixed_k40,12345,40,40,40,40,4.41,False,multiclass_rectangular_hungarian,265627,104184,14,40,37,3,2.642857142857143,0.7602952100270073,0.7859115164122674,0.6919344413790027,0.6994526074758757,0.9686598495897883,0.7455271442831913,0.8272739724059045,0.7455271442831912,14,23,21537,1.9141099647079423,1.9329610185532022,4.071428571428571,0.8520463676618385,0.9585636950011518,1.461436335874268,2.3513513513513513
Levine_32dim,5,official_auto_max40,12345,40,6,6,6,4.66,False,multiclass_rectangular_hungarian,265627,104184,14,6,5,1,0.35714285714285715,0.6803988166036095,0.25761246164875645,0.3532011729366551,0.29106836309066475,0.5486401722803657,0.7060105198494971,0.6046925510901434,0.706010519849497,5,0,0,1.091771608395106,1.012810943040157,1.4285714285714286,0.7213148926165179,0.706010519849497,1.9315658052105569,3.0
Levine_32dim,5,official_fixed_ktrue,12345,14,14,14,14,0.920000000000002,False,multiclass_rectangular_hungarian,265627,104184,14,14,12,2,0.8571428571428571,0.6545313273707335,0.4399629939124846,0.569167875267195,0.47289896653356145,0.6135861185275494,0.7033229670582815,0.6363707291118474,0.7033229670582815,12,0,0,1.2250762271431028,1.0381195772658947,1.9285714285714286,0.7740444344593486,0.7489249788835138,1.660324348280066,2.3333333333333335
Levine_32dim,5,official_fixed_k40,12345,40,40,40,40,4.84,False,multiclass_rectangular_hungarian,265627,104184,14,40,36,4,2.5714285714285716,0.8144133436965783,0.8164662472164766,0.7298779517304624,0.7343228246441339,0.9731163441584945,0.808118329110036,0.8688678350081933,0.8081183291100361,14,22,16476,1.8529597820144734,1.6195979178511712,3.642857142857143,0.8743808153114789,0.9627198034247101,1.3663044705733745,2.1666666666666665
Levine_32dim,6,official_auto_max40,12345,40,6,6,6,4.55,False,multiclass_rectangular_hungarian,265627,104184,14,6,5,1,0.35714285714285715,0.6542901195950971,0.2543757846359946,0.3462428820025161,0.2843096208485951,0.5481520676416199,0.69046110727175,0.5950260716279662,0.69046110727175,5,0,0,1.0231276256323656,1.0000497339233863,1.2142857142857142,0.7122521969807849,0.69046110727175,2.086738099021164,3.4
Levine_32dim,6,official_fixed_ktrue,12345,14,14,14,14,0.909999999999997,False,multiclass_rectangular_hungarian,265627,104184,14,14,12,2,0.8571428571428571,0.6878830791873398,0.43505661816629876,0.556499526286442,0.47511061339818766,0.6129438848277702,0.7342490209629117,0.6544450184774098,0.7342490209629118,12,0,0,1.099558575825466,1.05021671748226,1.7142857142857142,0.7589343073243185,0.749164938954158,1.7575220759044667,2.6666666666666665
