dataset,k,seed,runtime_seconds,converged,n_iter,lower_bound,all_checks_passed,algorithm,label_information_used_for_regime_definition,labels_used_for_sampling_or_fit,training_size,n_total_events,n_components_occupied,target,target_events,target_prevalence,ari,selected_target_component,selected_component_size,target_tp,target_fp,target_fn,target_precision,target_recall,target_f1,target_f2,target_overlapping_components,target_effective_components,target_dominant_component_capture
Nilsson_rare,40,24,3.30694520000543,True,26,0.4800744610744515,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0005948337533989,30,1758,325,1433,33,0.1848691695108077,0.9078212290502792,0.3071833648393194,0.5094043887147336,5,1.4987605138090807,0.9078212290502792
Nilsson_rare,40,25,3.020842300000368,True,24,0.4594136472758348,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0010602930089019,12,1203,319,884,39,0.2651704073150457,0.8910614525139665,0.4087123638693145,0.6053130929791272,4,1.5878902671836388,0.8910614525139665
Nilsson_rare,40,26,4.121692100001383,True,33,0.5120254653266979,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0009696104622184,25,1203,318,885,40,0.2643391521197007,0.888268156424581,0.407431133888533,0.603415559772296,4,1.546147802519857,0.888268156424581
Nilsson_rare,40,27,4.071817700001702,True,33,0.5277183557431192,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0010219745335916,8,1061,315,746,43,0.29688972667295,0.8798882681564246,0.4439746300211417,0.631768953068592,5,1.6556353880317611,0.8798882681564246
Nilsson_rare,40,28,3.4003328000035253,True,27,0.5297404222988072,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0012565492734494,33,966,311,655,47,0.3219461697722567,0.8687150837988827,0.4697885196374622,0.6484570475396164,6,1.7470801065237154,0.8687150837988827
Nilsson_rare,40,29,3.731395200004045,True,29,0.5477084105907943,True,sklearn_GaussianMixture_1.6.1,False,False,20000,44140,40,HSCs,358,0.0081105573176257,0.0009693601312533,17,1108,317,791,41,0.286101083032491,0.8854748603351955,0.4324693042291951,0.6240157480314961,5,1.6494442859883744,0.8854748603351955
Mosmann_rare,2,0,0.1668934000044828,True,8,-9.07803154815505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,0,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,1,0.1659798000036971,True,8,-9.077999260265369,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.368887913009415e-05,1,186306,87,186219,22,0.000466973688448,0.7981651376146789,0.0009334012820856,0.0023294170566878,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,2,0.1778447999968193,True,8,-9.07802810277566,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374109949884845e-05,1,186293,87,186206,22,0.0004670062750613,0.7981651376146789,0.0009334663791161,0.0023295792297929,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,3,0.1661865999994916,True,8,-9.077999910946655,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,0,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,4,0.1634018999975524,True,8,-9.078026665034454,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374109949884845e-05,1,186293,87,186206,22,0.0004670062750613,0.7981651376146789,0.0009334663791161,0.0023295792297929,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,5,0.1607914999985951,True,8,-9.078026665034454,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374109949884845e-05,0,186293,87,186206,22,0.0004670062750613,0.7981651376146789,0.0009334663791161,0.0023295792297929,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,6,0.1650808999984292,True,8,-9.07802950289002,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3761187103888017e-05,0,186288,87,186201,22,0.0004670188095851,0.7981651376146789,0.0009334914188533,0.0023296416100769,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,7,0.1654572999977972,True,8,-9.078029250771714,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.375315187200541e-05,1,186290,87,186203,22,0.0004670137956948,0.7981651376146789,0.0009334814027972,0.0023296166575624,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,8,0.1713811000008718,True,8,-9.07803154815505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,1,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,9,0.1590438999992329,True,8,-9.078000390385428,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,0,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,10,0.1658757000041077,True,8,-9.07800035382158,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,0,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,11,0.1726045999967027,True,8,-9.07803154815505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,1,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,12,0.1650127999964752,True,8,-9.07802950289002,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3761187103888017e-05,0,186288,87,186201,22,0.0004670188095851,0.7981651376146789,0.0009334914188533,0.0023296416100769,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,13,0.1633360000050743,True,8,-9.078001624914396,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,1,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,14,0.1650940999970771,True,8,-9.07802950289002,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3761187103888017e-05,1,186288,87,186201,22,0.0004670188095851,0.7981651376146789,0.0009334914188533,0.0023296416100769,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,15,0.1633061999964411,True,8,-9.07799908628707,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3684862621614334e-05,0,186307,87,186220,22,0.0004669711819738,0.7981651376146789,0.0009333962749978,0.0023294045827688,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,16,0.1706063999954494,True,8,-9.077999223912505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.368887913009415e-05,0,186306,87,186219,22,0.000466973688448,0.7981651376146789,0.0009334012820856,0.0023294170566878,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,17,0.1725476999999955,True,8,-9.078028677353911,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374511689327948e-05,0,186292,87,186205,22,0.0004670087819122,0.7981651376146789,0.000933471386956,0.0023295917055824,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,18,0.169546100005391,True,8,-9.078026846947656,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374109949884845e-05,1,186293,87,186206,22,0.0004670062750613,0.7981651376146789,0.0009334663791161,0.0023295792297929,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,19,0.1633986000015284,True,8,-9.078001624914396,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,1,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,20,0.1673994000011589,True,8,-9.078029250771714,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.375315187200541e-05,1,186290,87,186203,22,0.0004670137956948,0.7981651376146789,0.0009334814027972,0.0023296166575624,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,21,0.161932800001523,True,8,-9.077999178779162,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3684862621614334e-05,0,186307,87,186220,22,0.0004669711819738,0.7981651376146789,0.0009333962749978,0.0023294045827688,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,22,0.1665809999976772,True,8,-9.07802661388446,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.374109949884845e-05,0,186293,87,186206,22,0.0004670062750613,0.7981651376146789,0.0009334663791161,0.0023295792297929,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,23,0.1668253999960143,True,8,-9.07803154815505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,1,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,24,0.1652595999985351,True,8,-9.07802950289002,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3761187103888017e-05,0,186288,87,186201,22,0.0004670188095851,0.7981651376146789,0.0009334914188533,0.0023296416100769,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,25,0.1619596000018646,True,8,-9.078000390385428,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,1,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,26,0.1629787999991094,True,8,-9.07803154815505,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,1,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,27,0.1689974000037182,True,8,-9.078001624914396,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.369289570185144e-05,0,186305,87,186218,22,0.0004669761949491,0.7981651376146789,0.0009334062892272,0.0023294295307404,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,28,0.1589479000031133,True,8,-9.07802950289002,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3761187103888017e-05,1,186288,87,186201,22,0.0004670188095851,0.7981651376146789,0.0009334914188533,0.0023296416100769,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,2,29,0.1676152000000002,True,8,-9.07803131472402,True,sklearn_GaussianMixture_1.6.1,True,False,20000,396460,2,activated,109,0.0002749331584523,4.3765204814764905e-05,0,186287,87,186200,22,0.0004670213165706,0.7981651376146789,0.0009334964269619,0.0023296540865345,2,1.6535683446816978,0.7981651376146789
Mosmann_rare,10,0,1.0066469000012148,True,20,-6.531721796538561,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001069053486367,6,16137,109,16028,0,0.0067546631963809,1.0,0.0134186876769666,0.0328848126470765,1,1.0,1.0
Mosmann_rare,10,1,1.2398167999999714,True,27,-6.5465120699764165,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.332954439478621e-05,9,21134,109,21025,0,0.0051575660073814,1.0,0.0102622040201478,0.0252665739452943,1,1.0,1.0
Mosmann_rare,10,2,1.5613698000015577,True,38,-6.57053369631063,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.91187919665868e-05,0,21058,109,20949,0,0.0051761800740811,1.0,0.0102990504086549,0.0253559132781241,1,1.0,1.0
Mosmann_rare,10,3,1.6699683999977424,True,40,-6.536905161001613,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001112473832868,5,15235,109,15126,0,0.0071545782737118,1.0,0.0142075078206465,0.0347776147023163,1,1.0,1.0
Mosmann_rare,10,4,0.8630785999994259,True,15,-6.560407337597631,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,6.893451738615223e-05,7,22969,109,22860,0,0.0047455265793025,1.0,0.009446225842794,0.0232856227301858,1,1.0,1.0
Mosmann_rare,10,5,0.9530138999980408,True,18,-6.557604079819097,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.890218417502869e-05,8,21273,109,21164,0,0.0051238659333427,1.0,0.0101954915349359,0.0251047952462112,1,1.0,1.0
Mosmann_rare,10,6,1.6588934999963385,True,41,-6.603947314282011,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.000142335777275,2,9965,105,9860,4,0.0105368790767686,0.963302752293578,0.0208457415128052,0.0504759157773291,2,1.1703488658370793,0.963302752293578
Mosmann_rare,10,7,1.3856504000068526,True,32,-6.567416710580714,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.63384972321251e-05,0,20453,109,20344,0,0.0053292915464724,1.0,0.0106020815095807,0.0260902867537938,1,1.0,1.0
Mosmann_rare,10,8,1.3296076000042376,True,29,-6.531736328055612,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001172395733127,8,16932,109,16823,0,0.0064375147649421,1.0,0.0127926764861217,0.0313795485951174,1,1.0,1.0
Mosmann_rare,10,9,1.174310800000967,True,25,-6.547792701331059,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.052209602265773e-05,7,21327,109,21218,0,0.0051108922961504,1.0,0.0101698077999626,0.0250425033313421,1,1.0,1.0
Mosmann_rare,10,10,1.1496843000059016,True,24,-6.564769706971768,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001072860818091,8,17355,99,17256,10,0.0057044079515989,0.908256880733945,0.0113376087952359,0.0278230566016525,2,1.3587325568696889,0.908256880733945
Mosmann_rare,10,11,0.9471746999988682,True,18,-6.558147433150845,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.60693674041166e-05,4,21718,109,21609,0,0.0050188783497559,1.0,0.0099876299995418,0.0246005236074749,1,1.0,1.0
Mosmann_rare,10,12,0.9481813000020338,True,18,-6.558273480360332,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.558157954094772e-05,6,21814,109,21705,0,0.0049967910516182,1.0,0.0099438945399808,0.0244943820224719,1,1.0,1.0
Mosmann_rare,10,13,1.847049799995148,True,47,-6.504788740902381,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,9.833954536617776e-05,3,20450,109,20341,0,0.0053300733496332,1.0,0.0106036285811566,0.0260940342813367,1,1.0,1.0
Mosmann_rare,10,14,0.8278216999970027,True,14,-6.59150097163497,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.149723575701745e-05,0,28112,109,28003,0,0.0038773477518497,1.0,0.0077247439849757,0.0190906543365559,1,1.0,1.0
Mosmann_rare,10,15,1.0183045000012498,True,20,-6.553103959480639,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.108142896468901e-05,1,22246,109,22137,0,0.004899757259732,1.0,0.0097517333929769,0.0240278635041001,1,1.0,1.0
Mosmann_rare,10,16,1.0116052000012132,True,20,-6.553014219035643,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.120644839121155e-05,3,22197,109,22088,0,0.0049105735009235,1.0,0.0097731552048776,0.0240798833561613,1,1.0,1.0
Mosmann_rare,10,17,0.9543126999997184,True,18,-6.557486144687158,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.937200500737137e-05,9,21190,109,21081,0,0.0051439358187824,1.0,0.0102352223109066,0.0252011467677795,1,1.0,1.0
Mosmann_rare,10,18,0.947081900005287,True,18,-6.557960771838473,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.665299100365943e-05,3,21641,109,21532,0,0.0050367358255163,1.0,0.0100229885057471,0.0246863251347556,1,1.0,1.0
Mosmann_rare,10,19,0.9505273999966448,True,18,-6.557907160027168,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.705267744407277e-05,4,21580,109,21471,0,0.0050509731232622,1.0,0.010051178016506,0.0247547238372093,1,1.0,1.0
Mosmann_rare,10,20,1.0361873999936506,True,21,-6.604280735442665,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,9.626758469296287e-05,6,17162,102,17060,7,0.0059433632443771,0.9357798165137616,0.0118117074865381,0.028980565973406,2,1.2692484641670778,0.9357798165137616
Mosmann_rare,10,21,0.7562879000033718,True,11,-6.675352356489582,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,6.667980999824586e-05,2,27677,109,27568,0,0.0039382881092603,1.0,0.0078456776794068,0.0193860491587521,1,1.0,1.0
Mosmann_rare,10,22,1.013735799999267,True,20,-6.531818307911327,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001070541718122,4,16095,109,15986,0,0.0067722895309102,1.0,0.0134534682794371,0.0329683624705099,1,1.0,1.0
Mosmann_rare,10,23,1.12464010000258,True,24,-6.546704541436595,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.290136359055255e-05,4,21027,109,20918,0,0.0051838112902458,1.0,0.0103141559424678,0.0253925359921725,1,1.0,1.0
Mosmann_rare,10,24,2.042495599998801,True,54,-6.536672706493095,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,0.0001189593455443,6,13433,109,13324,0,0.0081143452691133,1.0,0.0160980652783931,0.039296272261879,1,1.0,1.0
Mosmann_rare,10,25,1.1312288000044646,True,24,-6.547371422298847,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.176230682076234e-05,2,21260,109,21151,0,0.0051269990592662,1.0,0.0102016940427722,0.025119837758112,1,1.0,1.0
Mosmann_rare,10,26,1.184611999997287,True,25,-6.546524690682476,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,8.317211083720914e-05,9,21052,109,20943,0,0.0051776553296598,1.0,0.010301970606304,0.0253629932985852,1,1.0,1.0
Mosmann_rare,10,27,0.988034100002551,True,18,-6.557534602956804,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.900119267576264e-05,7,21256,109,21147,0,0.0051279638690252,1.0,0.0102036040252749,0.0251244698506361,1,1.0,1.0
Mosmann_rare,10,28,0.8168473000041558,True,14,-6.559321952463474,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.624631199449849e-05,4,28154,109,28045,0,0.0038715635433686,1.0,0.0077132646923539,0.0190626093039524,1,1.0,1.0
Mosmann_rare,10,29,0.97170190000179,True,18,-6.557216762309675,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,10,activated,109,0.0002749331584523,7.975666758481296e-05,6,21121,109,21012,0,0.0051607404952417,1.0,0.0102684879886952,0.0252818110126641,1,1.0,1.0
Mosmann_rare,40,0,5.28885420000006,True,31,-5.829123003957595,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.037499792379505e-05,20,2687,109,2578,0,0.0405656866393747,1.0,0.0779685264663805,0.1745116874799872,1,1.0,1.0
Mosmann_rare,40,1,6.425451600000088,True,41,-5.782474969940155,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.146007456769691e-05,20,2427,109,2318,0,0.0449114132674083,1.0,0.0859621451104101,0.1903597624869018,1,1.0,1.0
Mosmann_rare,40,2,5.949661500002549,True,39,-5.823280725650433,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.0435226234886587e-05,21,2927,108,2819,1,0.0368978476255551,0.9908256880733946,0.0711462450592885,0.1605709188224799,2,1.0535569255159691,0.9908256880733946
Mosmann_rare,40,3,5.0352368999956525,True,31,-5.797056774661752,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,2.9516335061060023e-05,36,2512,106,2406,3,0.0421974522292993,0.9724770642201837,0.0808851583365127,0.1797829036635007,2,1.134308583015849,0.9724770642201837
Mosmann_rare,40,4,4.451826199998322,True,26,-5.808717444604689,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.0731381366250795e-05,30,2558,109,2449,0,0.0426114151681,1.0,0.0817397825271841,0.1820307281229125,1,1.0,1.0
Mosmann_rare,40,5,5.447547600000689,True,34,-5.797696891476625,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.621457805147897e-05,22,2109,108,2001,1,0.0512091038406827,0.9908256880733946,0.0973850315599639,0.212180746561886,2,1.0535569255159691,0.9908256880733946
Mosmann_rare,40,6,5.173230499996862,True,32,-5.813189940745152,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.1488068593113605e-05,5,2539,108,2431,1,0.0425364316660102,0.9908256880733946,0.0815709969788519,0.1815126050420168,2,1.0535569255159691,0.9908256880733946
Mosmann_rare,40,7,5.737401300000784,True,37,-5.786455764805503,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.1603452618228184e-05,17,2625,109,2516,0,0.0415238095238095,1.0,0.0797366495976591,0.178046390068605,1,1.0,1.0
Mosmann_rare,40,8,5.259431500002393,True,33,-5.794849385743546,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.343999934048908e-05,2,2374,109,2265,0,0.0459140690817186,1.0,0.0877970197341925,0.193950177935943,1,1.0,1.0
Mosmann_rare,40,9,5.451766400001361,True,34,-5.785357496731098,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.3745447318262824e-05,1,1764,103,1661,6,0.0583900226757369,0.944954128440367,0.1099839829151094,0.2340909090909091,3,1.2816523016410275,0.944954128440367
Mosmann_rare,40,10,6.822839000000386,True,46,-5.787031199782123,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,2.9945117821911385e-05,39,2653,107,2546,2,0.0403316999623068,0.981651376146789,0.0774800868935553,0.1731952088054386,2,1.0958614096601516,0.981651376146789
Mosmann_rare,40,11,4.803531899997324,True,28,-5.812348280593907,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,2.863531550824847e-05,15,2740,109,2631,0,0.0397810218978102,1.0,0.0765180765180765,0.1715994962216624,1,1.0,1.0
Mosmann_rare,40,12,5.858789599995362,True,38,-5.794774150945139,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.347417988610509e-05,37,136,40,96,69,0.2941176470588235,0.3669724770642202,0.3265306122448979,0.3496503496503497,5,2.613630062685196,0.5596330275229358
Mosmann_rare,40,13,4.825777899997775,True,29,-5.795754534956785,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.302517285980103e-05,1,2857,109,2748,0,0.0381519075953797,1.0,0.0734996628455832,0.1655025812329183,1,1.0,1.0
Mosmann_rare,40,14,4.263554299999669,True,24,-5.794809874347988,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.4656284724556345e-05,13,2076,100,1976,9,0.048169556840077,0.9174311926605504,0.091533180778032,0.1990445859872611,4,1.4262859781794457,0.9174311926605504
Mosmann_rare,40,15,4.693882799998391,True,28,-5.810931886009416,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,2.909847784752421e-05,35,2853,106,2747,3,0.0371538731160182,0.9724770642201837,0.0715732613099257,0.1611432046214654,2,1.134308583015849,0.9724770642201837
Mosmann_rare,40,16,4.926976999995532,True,30,-5.774828819404349,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.1770075607411576e-05,34,2112,109,2003,0,0.0516098484848484,1.0,0.0981539846915803,0.2138932496075353,1,1.0,1.0
Mosmann_rare,40,17,5.624552900000708,True,35,-5.813101122997547,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.3069611130877706e-05,22,2361,109,2252,0,0.0461668784413384,1.0,0.0882591093117408,0.1948516267429388,1,1.0,1.0
Mosmann_rare,40,18,4.696689700002025,True,28,-5.806470142233749,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.401584849809469e-05,33,2482,109,2373,0,0.0439161966156325,1.0,0.0841373986877653,0.1867717614804661,1,1.0,1.0
Mosmann_rare,40,19,4.731995900001493,True,28,-5.807470908601503,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.6647162721453374e-05,8,2677,109,2568,0,0.0407172207695181,1.0,0.078248384781048,0.1750722775457757,1,1.0,1.0
Mosmann_rare,40,20,6.66339650000009,True,45,-5.783236329417211,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.363084644997774e-05,14,1877,106,1771,3,0.056473095364944,0.9724770642201837,0.1067472306143001,0.2291396454820579,3,1.1543553226395524,0.9724770642201837
Mosmann_rare,40,21,4.6383179999975255,True,27,-5.787117862793226,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.685858327283798e-05,20,2912,109,2803,0,0.0374313186813186,1.0,0.0721615359152598,0.1627837514934289,1,1.0,1.0
Mosmann_rare,40,22,4.865354599998682,True,29,-5.797011747934394,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.219110357394235e-05,17,2590,109,2481,0,0.042084942084942,1.0,0.0807706557984438,0.1801057501652346,1,1.0,1.0
Mosmann_rare,40,23,5.032685899997887,True,31,-5.795568455698478,True,sklearn_GaussianMixture_1.6.1,False,False,20000,396460,40,activated,109,0.0002749331584523,3.001881300557727e-05,27,2949,109,2840,0,0.0369616819260766,1.0,0.0712884238064094,0.1610044313146233,1,1.0,1.0
